"run" "sentID" "word" "fixdur"
1 58 5 169.08030391218
1 58 6 177.822356941304
1 58 7 163.215035733172
1 58 8 226.131050758844
1 58 10 271.743878022793
1 59 1 150.55056433476
1 59 2 394.138734649227
1 59 3 164.451346706603
1 59 4 155.333805464577
1 59 6 404.110741692173
1 59 8 147.222199487397
1 59 9 210.926924459278
1 60 1 310.823684073426
1 60 3 283.986915220075
1 60 5 345.308937520697
1 60 3 278.263582876392
1 60 7 139.544081490729
1 60 9 316.716024843986
1 61 1 476.285803933772
1 61 2 173.250928368533
1 61 3 70.4162023622037
1 61 4 241.988162207511
1 61 5 132.058274103244
1 61 6 94.8898645166783
1 61 4 212.761778054885
1 61 7 297.680131195579
1 62 1 318.363161018845
1 62 2 142.112516029627
1 62 3 302.636257744051
1 62 4 149.027364054934
1 62 5 240.699629234343
1 62 6 69.7017893719126
1 62 6 206.963280234508
1 62 7 186.211958712295
1 62 8 219.999192692923
1 63 1 212.460655747467
1 63 2 233.710603797654
1 63 6 275.1800352873
1 63 7 794.543486232834
1 63 9 577.573321762501
1 64 1 274.380315526293
1 64 3 327.669188028065
1 64 5 728.415864566755
1 64 2 176.215295455835
1 64 7 167.288796435524
1 64 8 242.129127371137
1 64 9 339.177208529318
1 65 1 325.337090927275
1 65 2 195.632119991624
1 65 3 178.591281232339
1 65 5 290.010437937191
1 65 4 171.982981853358
1 65 6 146.415108301199
1 65 7 174.521426866399
1 65 8 110.080926288112
1 65 9 88.1917356303235
1 65 1 112.261753002818
1 65 10 380.210609768549
1 65 11 146.972042626711
1 66 1 277.970316315657
1 66 2 224.469323322325
1 66 3 175.215461361816
1 66 5 293.17706938608
1 66 7 381.598403116326
1 66 4 318.52274455951
1 66 9 167.412333135528
1 66 10 134.644079152797
1 66 6 144.302028178215
1 66 11 151.193580928041
1 67 1 336.076961102775
1 67 2 105.240235509441
1 67 3 204.504428512757
1 67 5 358.559000527518
1 67 7 250.919593029518
1 68 1 207.241439990517
1 68 2 231.028554898157
1 68 3 90.6650825289189
1 68 4 373.027629647559
1 68 6 124.205979076166
1 68 5 189.993873226682
1 68 7 160.257278933844
1 68 8 281.512877394859
1 69 1 319.893789804894
1 69 3 604.645706088592
1 69 4 126.09651103016
1 69 5 172.315639294364
1 69 6 328.558740932466
1 69 7 153.560658718087
1 70 1 222.62157461939
1 70 2 95.469375344131
1 70 3 268.093220800882
1 70 5 189.401353152952
1 70 7 189.121790413006
1 70 3 102.109833800142
1 70 8 355.97330439472
1 70 9 232.330636864522
1 70 6 112.573927761078
1 70 10 349.048551085541
1 71 1 190.655917264964
1 71 2 197.879141028959
1 71 3 187.440086780326
1 71 2 221.221994805275
1 71 5 263.264668970872
1 71 6 214.76049593534
1 71 4 190.562108601542
1 71 7 86.0933431299349
1 71 8 197.492289096875
1 71 9 283.347663873024
1 71 10 69.0987970462529
1 71 11 279.400273728605
1 72 1 165.538770703993
1 72 2 165.454240832278
1 72 4 206.608052518117
1 72 6 257.163722732611
1 72 3 215.277106256963
1 72 7 155.542196182633
1 73 1 262.431663743459
1 73 2 193.719773050198
1 73 3 132.317762004365
1 73 4 74.5478460396187
1 73 6 257.118904259654
1 73 7 263.613365206442
1 73 8 481.881382998039
1 73 9 234.376266981127
1 73 10 354.239539337103
1 74 1 267.464855237848
1 74 2 212.875724684694
1 74 3 376.880116332074
1 74 5 195.995943722938
1 74 4 152.998757899427
1 74 2 128.674694561609
1 74 7 132.645017841604
1 74 5 153.478551911996
1 74 8 243.393138643957
1 74 9 202.618463551229
1 74 10 229.489356267152
1 75 1 264.276815437896
1 75 3 252.710687822169
1 75 4 193.137391722926
1 75 2 193.291417568731
1 75 5 143.934971818125
1 75 6 214.49612765095
1 75 8 257.327608124193
1 75 9 337.483972436094
1 76 1 165.391082959895
1 76 2 283.006435401396
1 76 3 141.812918724486
1 76 4 181.134877819636
1 76 5 304.450324924637
1 76 6 158.766287445509
1 76 7 229.718813038483
1 76 9 278.542345516586
1 76 9 236.488787893651
1 76 10 168.436478546204
1 77 1 249.636475507232
1 77 2 228.985890027804
1 77 3 158.585740583935
1 77 4 203.76163725721
1 77 5 122.804502812418
1 77 6 97.8409559654348
1 77 5 204.499825504134
1 77 7 284.186865395473
1 78 1 119.520151779722
1 78 1 188.619475725128
1 78 2 274.419361212547
1 78 3 194.279810321431
1 78 4 256.904053034032
1 78 5 241.817833756142
1 78 6 104.402228342126
1 78 7 153.731565411654
1 78 8 266.272393679302
1 78 9 332.851391200035
1 78 10 230.380351336507
1 79 1 101.292224545902
1 79 2 359.223845372359
1 79 3 285.06348427897
1 79 5 141.141259060637
1 79 7 165.336991623776
1 79 8 214.658676695318
1 79 6 171.607625165856
1 79 10 417.210345852047
1 80 1 176.866754668905
1 80 3 318.558806873343
1 80 2 152.973443196988
1 80 5 196.732459507506
1 80 1 85.5728616453648
1 80 6 102.979542946729
1 80 7 244.663288279608
1 80 8 244.657481208097
1 80 9 143.069903607167
1 81 1 343.793753800935
1 81 2 142.848705235435
1 81 4 417.315752701123
1 81 6 302.054477975619
1 81 7 277.772087756979
1 81 8 426.327298391212
1 82 1 103.657026233648
1 82 2 202.003044819387
1 82 4 209.897723294877
1 82 3 148.611339690124
1 82 5 210.637873709702
1 82 6 225.26775765386
1 82 7 267.970137763199
1 82 9 380.122647429325
1 82 7 151.704370143522
1 82 5 234.06692203598
1 82 1 155.144276119765
1 82 10 190.363743011864
1 83 1 172.040151178787
1 83 2 203.530622762578
1 83 4 312.314787130614
1 83 5 191.091659870525
1 83 6 242.273737555269
1 83 7 233.692986017947
1 83 8 162.889815644249
1 83 9 105.54735744954
1 84 1 269.950384614042
1 84 2 252.186794690992
1 84 3 166.083889895839
1 84 8 412.690938442936
1 84 7 254.038761697803
1 84 6 215.81594488535
1 84 4 272.724737382435
1 84 10 304.918544929337
1 85 1 290.236740983137
1 85 2 208.817756169204
1 85 3 200.033371996741
1 85 4 133.543148983513
1 85 3 223.154269535042
1 85 5 142.696296747882
1 85 6 158.087445957729
1 85 7 280.848650101056
1 85 9 197.376533596809
1 86 1 178.690083450556
1 86 2 273.102060885131
1 86 3 203.677264278678
1 86 4 93.2574497106164
1 86 6 429.367350062622
1 86 8 186.47776287606
1 86 9 214.852898286218
1 87 1 135.37414710551
1 87 3 229.842329917152
1 87 5 370.15247922229
1 87 2 142.353662529778
1 87 6 133.457129757605
1 87 7 172.798136769393
1 88 1 243.539174814083
1 88 2 294.831108142701
1 88 4 493.797086178852
1 88 6 140.247254680371
1 88 7 363.108275709057
1 88 9 282.607764559252
1 89 1 129.786650969521
1 89 3 319.733732750191
1 89 1 162.073262756482
1 89 2 109.830365939017
1 89 5 288.657373565103
1 89 7 357.264042642203
1 89 8 377.225575522187
1 90 1 167.545801063129
1 90 2 216.676290807124
1 90 4 221.213126040818
1 90 6 341.700302641159
1 90 7 358.682448661672
1 90 9 328.663364382887
1 91 1 91.1306019370409
1 91 1 168.667945584793
1 91 3 426.013412057302
1 91 2 259.727455116104
1 91 5 177.977509472178
1 91 6 309.680817945516
1 91 8 189.154162364587
1 91 7 191.378513228471
1 91 10 178.094311343918
1 92 1 313.208701722413
1 92 2 187.052972355684
1 92 3 229.864167655302
1 92 4 188.529809619098
1 92 5 228.719800057905
1 92 3 152.441491515356
1 92 6 140.956377996878
1 92 7 129.427678116366
1 92 9 290.493863418674
1 92 8 158.705224233498
1 92 10 230.055206956631
1 93 1 431.675176746172
1 93 3 158.067480582605
1 93 5 252.415401994217
1 93 6 249.648395593918
1 93 4 257.608870109418
1 93 7 250.197820322443
1 93 8 331.982068962695
1 94 1 160.888055676215
1 94 2 239.706109737719
1 94 3 112.847746304476
1 94 4 165.319046763039
1 94 5 318.719983559656
1 94 6 107.082339717458
1 94 7 344.226245440955
1 94 8 255.224630063154
1 94 9 107.166432130522
1 95 1 200.831747611057
1 95 7 426.563311900923
1 96 1 190.126423026003
1 96 1 120.034823037302
1 96 3 152.481464383826
1 96 4 105.689697737202
1 96 5 301.502100918388
1 96 6 99.4302302870967
1 96 7 144.432245226862
1 96 8 187.667172035872
1 96 9 238.757505133702
1 96 10 88.7352866920363
1 96 11 171.357955710092
1 96 1 110.10035981341
1 96 12 149.06258739521
1 97 1 275.914316788165
1 97 2 135.305135282414
1 97 3 209.241028864424
1 97 4 218.532795554387
1 97 5 259.227240241845
1 97 6 91.0500000061818
1 97 7 168.309392810272
1 97 8 330.045957826625
1 97 9 188.965252940423
1 98 1 225.558906352977
1 98 3 339.395991611575
1 98 4 382.437873846281
1 98 2 204.843497073741
1 98 5 190.769845876648
1 98 6 183.261076137271
1 98 7 220.234054512318
1 98 8 183.504804554085
1 98 9 176.137475692386
1 98 10 289.457505752404
1 99 1 245.286711520561
1 99 3 318.769493867636
1 99 5 279.799785738575
1 99 7 349.434611301307
1 99 6 252.567047759763
1 99 2 322.226214349358
1 99 8 166.861395672878
1 100 1 206.645122123121
1 100 2 211.26319772084
1 100 3 150.87228552189
1 100 4 376.763834240706
1 100 5 126.134576723312
1 100 6 142.564753056592
1 100 8 509.147153325557
1 100 9 170.768862575447
1 100 10 178.49299879068
1 101 1 235.39918252936
1 101 3 201.431253872526
1 101 2 175.120453509256
1 101 4 306.011119933431
1 101 5 233.187361358125
1 101 6 120.758350044863
1 101 8 352.386425180817
1 101 9 181.187617175429
1 101 10 148.84407724818
1 102 1 247.806581781167
1 102 2 149.976265367175
1 102 3 176.46886251737
1 102 4 230.032497108738
1 102 5 223.126510865486
1 102 6 177.301263652819
1 102 7 222.054391080135
1 102 8 123.200203138421
1 102 9 175.324682499104
1 103 1 232.858469198082
1 103 2 182.470053163589
1 103 3 252.860488806198
1 103 4 108.879508084176
1 103 5 436.938693466292
1 103 6 112.624761148931
1 103 7 268.026431199565
1 103 1 285.567609159304
1 103 8 163.473235772779
1 104 1 261.796040561739
1 104 2 157.450795974653
1 104 3 365.850102007064
1 104 4 157.99447890369
1 104 5 185.064944971799
1 104 6 287.948611530791
1 104 7 84.1505435804589
1 104 9 209.462687549662
1 104 10 307.11633178736
1 105 1 156.143090407214
1 105 2 161.286196400641
1 105 3 179.071451940517
1 105 5 445.311363218365
1 105 6 267.447522465902
1 105 7 108.238640948503
1 106 1 126.171748985043
1 106 2 156.123444660535
1 106 3 233.819369567103
1 106 5 362.698761015565
1 106 6 169.613876887219
1 106 7 191.814501330632
1 107 1 285.715894288182
1 107 2 204.35454321835
1 107 3 276.302751574703
1 107 5 239.144642402546
1 107 6 176.164647817734
1 107 7 275.529066373651
1 107 8 193.261982614154
1 107 9 143.967540614418
1 107 10 145.305093319188
1 107 11 139.391343714436
1 108 1 298.691436993639
1 108 2 231.283945500042
1 108 3 253.045175510751
1 108 4 306.476035025514
1 108 6 119.500716634763
1 108 7 511.946714908209
1 108 9 337.875461791537
1 109 1 298.993980225575
1 109 3 212.504443754413
1 109 4 447.06823421154
1 109 6 347.190589662894
1 109 7 528.683987986091
1 109 2 239.502732974124
1 109 9 187.004808920126
1 110 1 258.190400620899
1 110 2 182.437752918249
1 110 3 232.83909701488
1 110 5 251.989305035541
1 110 4 173.166583697685
1 110 6 296.684508980444
1 110 7 162.706661867245
1 110 8 204.159011983353
1 110 9 226.118690697295
1 110 10 205.640954299468
1 111 1 192.317499721483
1 111 2 265.084562050678
1 111 3 94.2655989234008
1 111 1 202.263241462402
1 111 4 255.574424759057
1 111 5 78.7057450678974
1 111 6 345.955053884182
1 111 8 355.490331903746
1 111 9 268.666748626757
1 111 10 307.314639415048
1 112 1 379.29251318866
1 112 2 199.057411680978
1 112 3 229.889424245854
1 112 4 164.819086058559
1 112 5 134.40182966432
1 112 8 506.530732449451
1 112 6 172.047425751293
1 112 9 210.940271374367
1 113 1 282.892265348389
1 113 3 391.500494617456
1 113 4 235.915496762565
1 113 5 192.033402869615
1 113 7 333.443749158439
1 114 1 215.530239662241
1 114 2 291.83001448642
1 114 3 216.18768655173
1 114 4 170.008865770939
1 114 5 197.512966557969
1 114 6 220.826321812666
1 114 8 368.706899058465
1 114 9 191.056018936903
1 114 10 165.386755212287
1 114 11 124.707074096086
